name,phi,psi,theta,energy,ani2_energy,ani1x_energy,cnn_energy,BAND_energy,bobrfr_energy,bobkrr_energy,bobbrr_energy,ecfprfr_energy,fchl_energy,mmff_energy,gaff_energy
gly-gly,-120.0,140.0,,-308097.91180643364,-308104.2695617736,-308914.44604757783,-308902.1910492518,-1707.07421875,-285154.7718814954,-308865.0287225459,-308800.56567804236,-283431.8426464393,-308905.3425544644,50.29414953877867,60.69411272764574
gly-gly,-120.0,160.0,,-308071.1578455827,-308081.57885183854,-308891.0560566541,-308859.97280279186,-1694.9638671875,-285155.87775713793,-308871.8952192602,-308804.17611170444,-283431.84264643944,-308926.413589349,68.52469446670304,344.6347246487718
gly-gly,-120.0,180.0,,-308106.18446096545,-308111.9421131384,-308922.7121076559,-308911.1153656581,-1706.4176025390625,-285153.8385793282,-308860.01798723213,-308796.5302551195,-283431.8426464393,-308909.6829239771,42.96416784264288,7.479330451397607
gly-gly,-120.0,20.0,,-308106.4738469706,-308110.79965980514,-308921.55185470375,-308907.8672882655,-1704.45068359375,-285154.57275883807,-308865.01735219226,-308802.12372465624,-283431.8426464393,-308902.1279948953,42.096320685504104,9.230149243131628
gly-gly,-120.0,40.0,,-308073.99398239417,-308083.88862181694,-308894.0871255046,-308861.74849096325,-1695.2625732421875,-285154.25820513605,-308868.7402453472,-308798.63984279585,-283431.8426464395,-308926.8796604717,68.38195592104836,370.19491371164384
gly-gly,-120.0,60.0,,-308093.3752718038,-308100.5385075157,-308911.49541275844,-308899.8736969569,-1706.275146484375,-285154.89584722434,-308866.9335559991,-308803.63464693754,-283431.8426464394,-308904.64742588485,52.41471358509817,50.939797847988345
gly-gly,-120.0,80.0,,-308107.2911161581,-308111.94094737916,-308923.18670771254,-308910.7521912196,-1716.929443359375,-285154.85112902947,-308865.7441571652,-308800.3267126157,-283431.8426464394,-308904.1258623401,39.58666341376168,26.28676418018393
gly-gly,-140.0,-100.0,,-308113.3140601791,-308115.80222160165,-308927.54260042304,-308916.4680573085,-1713.007080078125,-285155.0326951546,-308868.6672357081,-308807.17432170437,-283431.84264643944,-308915.2826840503,29.875262175596358,-11.653711397985175
gly-gly,-140.0,-120.0,,-308114.52000209666,-308117.94844022865,-308930.08568848,-308918.3145233729,-1718.67138671875,-285155.68060231564,-308864.4105343721,-308799.7167258105,-283431.84264643944,-308916.512128082,25.59865092737507,-8.872253617050205
gly-gly,-140.0,-140.0,,-308108.870071742,-308113.7590747394,-308924.812518672,-308916.2629486659,-1711.507080078125,-285155.3566163149,-308863.5565609703,-308797.29077977844,-283431.8426464393,-308913.033304804,33.361375045668375,-5.191475972232227
gly-gly,-140.0,-160.0,,-308106.2332093455,-308111.6307528476,-308923.22143591434,-308912.4594971278,-1709.9393310546875,-285155.8428660487,-308865.06133750756,-308810.77767448727,-283431.8426464394,-308906.5456729948,38.06764598496603,-3.328895499034552
gly-gly,-140.0,-180.0,,-308110.89407769166,-308114.70180088194,-308926.0602186202,-308915.10828557995,-1711.9735107421875,-285154.9026899483,-308863.4398652357,-308798.00707564736,-283431.84264643944,-308907.07905338483,33.8498934398707,-3.5762139455647457
gly-gly,-140.0,-20.0,,-308113.0392192036,-308117.11307584454,-308928.473342413,-308917.5640350917,-1715.6429443359375,-285155.4298202958,-308866.7205114784,-308801.711707349,-283431.8426464394,-308914.4541478409,26.31409536164971,-5.659648729642504
gly-gly,-140.0,-40.0,,-308106.8510601698,-308112.44620606466,-308923.59956562694,-308915.37488714245,-1710.622314453125,-285155.43120233517,-308862.2513640613,-308798.7631352964,-283431.84264643944,-308908.6847044084,37.58828674186246,-4.881177668455365
gly-gly,-140.0,-60.0,,-308108.3059073476,-308113.05748355406,-308924.63596962026,-308913.3695465663,-1710.8155517578125,-285154.15333100007,-308863.901860657,-308806.7953937553,-283431.84264643944,-308907.4311404526,36.1966842278875,-2.897226934037612
gly-gly,-140.0,-80.0,,-308111.0092988594,-308114.482115894,-308925.9511997443,-308915.1982971766,-1712.280517578125,-285156.08111196366,-308865.2941305372,-308801.0075127019,-283431.8426464393,-308912.72629707406,32.265093278283985,-5.006416695971211
gly-gly,-140.0,0.0,,-308115.84452606004,-308119.1114389018,-308930.66425807786,-308920.22921148327,-1715.438720703125,-285155.6192791974,-308866.5774843985,-308806.3847207444,-283431.8426464394,-308921.8122942985,27.53742242191171,-13.556199739819204
gly-gly,-140.0,100.0,,-308114.6035358786,-308118.0114658335,-308930.16931107256,-308918.92513433483,-1718.901611328125,-285155.7724783869,-308864.7055651268,-308800.1689374073,-283431.8426464392,-308917.5618099558,25.894521491646863,-9.659079383984905
gly-gly,-140.0,120.0,,-308112.61619917495,-308115.0525358551,-308926.77854258096,-308917.0674378016,-1712.647705078125,-285154.9851880441,-308868.18968085555,-308806.6603824532,-283431.84264643944,-308912.4849856304,30.250829580606762,-10.938559564827926
gly-gly,-140.0,140.0,,-308111.12642264715,-308114.60006274586,-308925.99826141354,-308915.5957581141,-1712.4515380859375,-285155.8893330278,-308864.99042240734,-308800.34754936653,-283431.8426464394,-308911.76719465485,32.47378738112662,-4.719697226737281
gly-gly,-140.0,160.0,,-308107.8431889015,-308112.73350508575,-308924.28999668907,-308914.45105901745,-1710.680908203125,-285155.54171310953,-308863.79473995697,-308807.6833176608,-283431.8426464395,-308906.97806902946,36.564676507891214,-2.8803801322908384
gly-gly,-140.0,180.0,,-308107.1244053356,-308112.58745877433,-308923.60338067985,-308915.4668671229,-1710.4320068359375,-285155.5959138133,-308861.1203130948,-308796.00375480787,-283431.8426464393,-308908.8844745551,37.143794789206204,-5.031871903101474
gly-gly,-140.0,20.0,,-308110.3499095836,-308113.32061871863,-308924.96422312706,-308915.8253265956,-1711.107421875,-285157.03712635307,-308865.5649244856,-308804.2583131559,-283431.8426464393,-308909.06792553357,31.558791619042033,-7.086448607994293
gly-gly,-140.0,40.0,,-308110.6711644743,-308114.5993726164,-308925.99507285224,-308915.9819885829,-1711.89208984375,-285154.9026899483,-308863.2902553195,-308798.39704862033,-283431.8426464393,-308907.2877031144,34.15591049378916,-3.421928752987036
gly-gly,-140.0,60.0,,-308106.12556736486,-308111.6234132277,-308923.2416239024,-308913.4124847987,-1710.0225830078125,-285155.84286604874,-308865.5044820794,-308810.58178633807,-283431.8426464393,-308906.2316067157,38.230219616620886,-3.5344953022805967
gly-gly,-140.0,80.0,,-308109.3274953968,-308114.09835729434,-308925.28063874925,-308917.1045624354,-1711.7598876953125,-285156.69389277935,-308864.8656477372,-308797.7230354637,-283431.8426464393,-308913.3592557208,32.35145550946549,-5.129911495463944
gly-gly,-160.0,-100.0,,-308107.7278237855,-308111.6912604126,-308922.9041319833,-308914.3487640956,-1712.5599365234375,-285158.514221911,-308862.33364951523,-308804.64141253085,-283431.8426464394,-308908.18169483094,34.302959314593025,-16.6897834447768
gly-gly,-160.0,-120.0,,-308108.8418453722,-308111.8461105375,-308923.331296346,-308913.62807622936,-1712.23046875,-285156.79092197085,-308869.2282728939,-308803.3417901925,-283431.8426464394,-308906.09379026905,31.402156270180345,-14.265693159459946
gly-gly,-160.0,-140.0,,-308107.368629149,-308111.9004255897,-308922.44166903105,-308915.49598089245,-1711.097900390625,-285156.96297596855,-308867.4619782231,-308801.5088961583,-283431.8426464392,-308910.1802074685,34.27584793160874,-14.928029344899265
gly-gly,-160.0,-160.0,,-308106.60689894255,-308111.1663050598,-308922.0599299792,-308913.8669678309,-1712.53173828125,-285159.02138162206,-308863.6998872701,-308805.85318388813,-283431.8426464394,-308908.6122698325,35.68366648435347,-14.660577419818337
gly-gly,-160.0,-180.0,,-308112.1355873384,-308116.4435197218,-308927.3128089423,-308918.79020086315,-1715.52978515625,-285156.4776080769,-308862.50510247925,-308796.6733416591,-283431.8426464393,-308908.32773748564,31.575374534348462,-14.825685030706095
gly-gly,-160.0,-20.0,,-308102.8244214529,-308106.0198326228,-308915.7806241341,-308904.64817205456,-1707.162109375,-285149.23394647014,-308860.6957201526,-308791.8334375725,-283431.8426464394,-308888.6730164309,39.20202064167411,-9.140961942759196
gly-gly,-160.0,-40.0,,-308106.9536952556,-308111.974026962,-308922.8257270366,-308916.2600342372,-1711.7938232421875,-285157.2363225952,-308861.4237220049,-308799.1009681299,-283431.8426464395,-308906.84873593226,35.939137992568405,-16.135050745526794
gly-gly,-160.0,-60.0,,-308109.0921087527,-308113.2468681291,-308924.14881168125,-308915.229013119,-1714.6580810546875,-285156.8264329701,-308864.0619432673,-308802.555140619,-283431.8426464394,-308907.6331407228,33.57562669168506,-14.338570988930053
gly-gly,-160.0,-80.0,,-308111.5799158894,-308116.00789882726,-308926.696135569,-308916.5803162196,-1715.452392578125,-285156.3637029909,-308863.79414151725,-308799.63572235947,-283431.8426464394,-308912.60132604116,31.3272793804358,-15.236343668653731
gly-gly,-160.0,0.0,,-308109.7545772688,-308113.5841922086,-308924.9405286566,-308917.64945379284,-1712.4481201171875,-285157.17255662655,-308860.26155217574,-308794.79945185414,-283431.84264643944,-308906.2748673585,32.65259725214576,-17.87279593648627
gly-gly,-160.0,100.0,,-308109.6719384693,-308112.9145801294,-308924.61679149914,-308914.73455205944,-1712.6865234375,-285157.4364118712,-308867.5828630354,-308800.8287073988,-283431.8426464394,-308905.6423657231,30.82926588279597,-15.311708950288653
gly-gly,-160.0,120.0,,-308107.6029455693,-308111.5527588947,-308922.79793699476,-308916.2935883143,-1712.72509765625,-285157.84809002373,-308862.7767940871,-308804.8222789316,-283431.8426464394,-308908.6168773503,34.28000997598356,-16.411080422979545
gly-gly,-160.0,140.0,,-308111.9143702068,-308116.3421173243,-308927.04795263754,-308917.4272400477,-1715.7159423828125,-285156.27182691975,-308863.5212530301,-308798.8084725748,-283431.8426464393,-308912.1241288498,31.235263705382856,-15.199858622908941
gly-gly,-160.0,160.0,,-308108.5737824807,-308112.7258670315,-308923.614320905,-308915.07312932995,-1714.407958984375,-285157.99972456845,-308863.8566784623,-308802.92356346507,-283431.8426464393,-308907.7929521652,33.958348245709416,-14.307760616089134
gly-gly,-160.0,180.0,,-308107.1833552637,-308112.2087362545,-308922.9942532566,-308916.567773495,-1711.7183837890625,-285157.2363225952,-308861.821684382,-308798.23461311887,-283431.8426464394,-308907.03818299464,35.67756860168833,-16.226878101226813
gly-gly,-160.0,20.0,,-308108.7792404108,-308113.1040113349,-308923.8037270588,-308916.8229462245,-1713.901123046875,-285157.4149758277,-308864.7755825676,-308806.0710601616,-283431.8426464394,-308911.9220140347,32.89727642013062,-15.342105822774036
gly-gly,-160.0,40.0,,-308111.8784519948,-308116.16393336345,-308927.0273064691,-308918.3973785975,-1715.45751953125,-285156.3531710727,-308862.7295173535,-308797.07746454753,-283431.84264643944,-308908.01818521856,31.763030741521444,-14.748534878006597
gly-gly,-160.0,60.0,,-308106.4324462087,-308111.1273687029,-308922.0471944351,-308914.90418401745,-1712.22509765625,-285160.0189741959,-308862.7486674228,-308806.0954333739,-283431.8426464393,-308909.11769186956,35.91729946195801,-14.863991842639413
gly-gly,-160.0,80.0,,-308106.9433497592,-308111.20185605215,-308921.660864229,-308914.0394837001,-1710.8280029296875,-285157.0548520397,-308868.97064461815,-308803.3310665007,-283431.84264643944,-308911.0002801979,34.41267441801673,-14.159734423915054
gly-gly,-180.0,-100.0,,-308107.02522500715,-308111.64041465975,-308922.60631474387,-308916.3046509364,-1710.3306884765625,-285155.9841305037,-308859.36389267846,-308804.6359689726,-283431.84264643944,-308914.9735759376,37.02807857569532,-8.031331569336878
gly-gly,-180.0,-120.0,,-308107.50915391167,-308111.85519413307,-308921.9175293909,-308913.8431488612,-1710.12939453125,-285155.3833139155,-308869.5176184719,-308804.3479644235,-283431.8426464394,-308909.16556002945,33.533364596352854,-6.2947375165032255
gly-gly,-180.0,-140.0,,-308112.47723280854,-308116.9184873204,-308928.71741229005,-308918.4996430018,-1714.1754150390625,-285157.35712886724,-308859.8994961785,-308795.52944511455,-283431.8426464395,-308920.4029922638,29.86893868055748,-12.093725657085967
gly-gly,-180.0,-160.0,,-308109.66629945394,-308113.28682102816,-308924.83650301176,-308915.5195099452,-1711.48486328125,-285158.0297785008,-308862.3671621365,-308804.48263664136,-283431.8426464394,-308917.4235715617,32.503268207445345,-10.686151551389043
gly-gly,-180.0,-180.0,,-308112.4870025121,-308116.0130934502,-308927.4368355629,-308917.51548162487,-1712.6162109375,-285155.6070621466,-308860.9817743124,-308794.0581234945,-283431.8426464393,-308915.91486308875,31.79139289735539,-8.003511683821358
gly-gly,-180.0,-20.0,,-308111.7213418931,-308115.6246438357,-308926.6250802094,-308917.31672063854,-1713.6875,-285156.6358721934,-308867.95838392514,-308801.5667017892,-283431.8426464393,-308917.7898855976,28.198834508216386,-8.291363999767157
gly-gly,-180.0,-40.0,,-308110.8803024722,-308114.5409167875,-308925.9556132368,-308918.18807378795,-1711.7769775390625,-285155.90878487064,-308861.19092897524,-308805.1832734611,-283431.8426464393,-308918.7532787828,32.39526725982424,-12.635984054980595
gly-gly,-180.0,-60.0,,-308110.9036471194,-308115.1508699744,-308926.1029322511,-308917.29816595104,-1712.77294921875,-285155.64756190905,-308861.67267290544,-308801.21661928314,-283431.8426464394,-308918.1074934234,31.60774201712818,-9.260461878768432
gly-gly,-180.0,-80.0,,-308111.4404050231,-308114.410463671,-308925.87823685823,-308916.4371887782,-1711.897216796875,-285155.05543577793,-308861.88631586585,-308798.6153455328,-283431.8426464394,-308914.4746631003,33.069913185169646,-7.271115592932269
gly-gly,-180.0,0.0,,-308107.33642229787,-308112.00144561817,-308922.1167349943,-308917.4732910731,-1709.5592041015625,-285155.57054124604,-308859.8707710746,-308797.39730861934,-283431.8426464393,-308916.0215782058,36.02142781362981,-8.518902424043965
gly-gly,-180.0,100.0,,-308107.22052519943,-308111.7305231822,-308921.6176924175,-308913.6892944911,-1709.9097900390625,-285155.61198277463,-308869.58404527465,-308804.2328854675,-283431.8426464393,-308911.20263228496,34.104905158243234,-6.501160699367483
gly-gly,-180.0,120.0,,-308107.05564815196,-308111.606962034,-308922.59753451194,-308915.45563665417,-1710.3798828125,-285155.7782339476,-308860.328876638,-308805.039864744,-283431.84264643944,-308913.698658673,36.95335885239926,-7.805284965473567
gly-gly,-180.0,140.0,,-308111.7881526462,-308114.78554902214,-308926.275348329,-308916.42481390026,-1712.2281494140625,-285155.1137343757,-308861.57961553754,-308797.3649180909,-283431.8426464394,-308914.44441150816,32.789674495471175,-7.365296276276644
gly-gly,-180.0,160.0,,-308110.5867920375,-308114.81329409097,-308925.78480546555,-308917.03026739147,-1712.7142333984375,-285156.80833004985,-308861.3339560551,-308801.72539395763,-283431.84264643944,-308917.85728018935,31.729943007315498,-9.441814427226982
gly-gly,-180.0,180.0,,-308111.16097648017,-308115.0440677804,-308926.39599937585,-308919.12992254284,-1711.8431396484375,-285155.03581825044,-308861.00122360146,-308804.04958016454,-283431.8426464394,-308917.71490882145,32.141252821572635,-12.740650883041127
gly-gly,-180.0,20.0,,-308108.659081193,-308112.12658287276,-308923.2055118089,-308914.22185674694,-1710.892333984375,-285156.3095914279,-308862.3689574555,-308805.7463594566,-283431.8426464394,-308912.421155962,35.305956811066814,-6.929553433581965
gly-gly,-180.0,40.0,,-308112.4171250358,-308116.09087290347,-308927.4340490782,-308918.95606390026,-1712.7032470703125,-285155.4271716474,-308861.2322213121,-308794.24804627855,-283431.8426464393,-308916.3946831291,31.65762362490083,-8.181564184407762
gly-gly,-180.0,60.0,,-308109.6738536066,-308113.1268042585,-308924.8080958289,-308916.8961731532,-1711.4200439453125,-285156.7783256406,-308862.78098316473,-308805.6963231021,-283431.8426464394,-308917.65009850694,32.62097638137443,-11.003838324043826
gly-gly,-180.0,80.0,,-308112.66297609016,-308117.00772851805,-308928.8210358583,-308920.1980682948,-1714.155517578125,-285157.68829402496,-308860.4177449283,-308794.4614999605,-283431.8426464394,-308920.24365536537,29.308299475929665,-11.725567310009119
gly-gly,-20.0,-100.0,,-308114.1246827138,-308117.2838549031,-308928.81365821924,-308917.05166021374,-1713.455810546875,-285154.5963396337,-308868.67860606173,-308808.6594787282,-283431.8426464393,-308909.1343055831,30.01735463287807,-9.044501359358094
gly-gly,-20.0,-120.0,,-308110.25710052886,-308112.8547160634,-308923.4422695013,-308915.0795990565,-1722.777099609375,-285149.76078129734,-308866.38179462805,-308809.8504115296,-283431.84264643944,-308901.06751071895,30.98787411067615,11.71132791610492
